"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","REEF_SYSTEM","REEF_TYPE","REEF_NAME","WATER_DEPTH","ISLAND_NAME","PROTECTED","TOURISM","COUNTRY_CODE"
"8353",122,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-16.86667,122.13333,"Holothuria and Lacepede","Platform","Holothuria and Lacepede",NA,"",0,0,"AUS"
"8354",938,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-16.86667,122.16667,"Lacepede Islands","","Lacepede Islands",NA,"",0,0,"AUS"
"8355",130,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-17.58333,118.93333,"Rowley Shoals","Atoll","Imperieuse Reef",NA,"Rowley Shoals",0,0,"AUS"
"8356",206,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-17.11667,119.6,"Rowley Shoals","Atoll","Mermaid Reef",NA,"Rowley Shoals",0,0,"AUS"
"8357",64,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-17.16667,119.33333,"Rowley Shoals","Atoll","Clerke Reef",NA,"Rowley Shoals",0,0,"AUS"
"8358",4084,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-17.9,122.16667,"Broome","","Broome",NA,"Australia",0,1,"AUS"
"8359",4034,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-14,121.85,"Scott and Seringaptam Reefs","Atoll","North Scott Reef",NA,"",0,0,"AUS"
"8360",4035,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-14.61667,121.85,"Scott and Seringaptam Reefs","Atoll","South Scott Reef",NA,"",0,0,"AUS"
"8361",48,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-14.11667,123.55,"Browse Island","Fringing","Browse Island",NA,"Australia",0,0,"AUS"
"8362",66,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-11.25,132.25,"Cobourg Peninsula","Fringing","Cobourg Peninsula",NA,"Australia",0,0,"AUS"
"8363",257,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-21.78333,114,"Ningaloo Reef","Barrier","Ningaloo Reef",NA,"Australia",0,0,"AUS"
"8364",1425,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-32,115.51667,"Rottnest Island","Non-reef coral community","Rottnest Island",NA,"Rottnest Island",0,0,"AUS"
"8365",11028,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-32,115.51667,"Rottnest Island","","Pocillopora Reef",NA,"",0,0,"AUS"
"8366",11029,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-32,115.51667,"Rottnest Island","","Little Salmon Bay",NA,"",0,0,"AUS"
"8367",11030,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-32,115.51667,"Rottnest Island","","Mary Cove",NA,"",0,0,"AUS"
"8368",7588,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-31.71667,115.75,"Perth","","Perth",NA,"",0,1,"AUS"
"8369",13025,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.7275,113.7775,"Houtman Abrolhos","Fringing","Little Rat Island",NA,"",0,0,"AUS"
"8370",13026,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.6825,113.8285,"Houtman Abrolhos","Fringing","Serventy Island",NA,"",0,0,"AUS"
"8371",13027,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.5515,113.82983,"Houtman Abrolhos","Fringing","Alexander Island",NA,"",0,0,"AUS"
"8372",13028,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.5515,113.875,"Houtman Abrolhos","Fringing","Easter Island",NA,"",0,0,"AUS"
"8373",13009,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.44417,113.71133,"Houtman Abrolhos","Fringing","East Wallabi Island",NA,"",0,0,"AUS"
"8374",13015,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.79683,114.03133,"Houtman Abrolhos","Fringing","Hummock Island",NA,"",0,0,"AUS"
"8375",13008,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.32017,113.5925,"Houtman Abrolhos","Fringing","North Island",NA,"",0,0,"AUS"
"8376",13010,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.482,113.6975,"Houtman Abrolhos","Fringing","West Wallabi Island",NA,"",0,0,"AUS"
"8377",13011,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.63033,113.88083,"Houtman Abrolhos","Fringing","Little North Island",NA,"",0,0,"AUS"
"8378",13014,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.7095,113.828,"Houtman Abrolhos","Fringing","Suomi Island",NA,"",0,0,"AUS"
"8379",13016,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.88583,113.86133,"Houtman Abrolhos","Fringing","Gun Island",NA,"",0,0,"AUS"
"8380",13017,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.90733,113.90433,"Houtman Abrolhos","Fringing","Middle Island",NA,"",0,0,"AUS"
"8381",13018,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.95683,113.95533,"Houtman Abrolhos","Fringing","Pelsaert Island",NA,"",0,0,"AUS"
"8382",13019,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.89833,113.89467,"Houtman Abrolhos","Fringing","Murray Island",NA,"",0,0,"AUS"
"8383",13020,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.86783,113.9725,"Houtman Abrolhos","Fringing","Post Office Island",NA,"",0,0,"AUS"
"8384",13021,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.46767,113.80883,"Houtman Abrolhos","Fringing","Eastern Island",NA,"",0,0,"AUS"
"8385",13022,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.52883,113.678,"Houtman Abrolhos","Shoal","Evening Reef",NA,"",0,0,"AUS"
"8386",13023,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.75,113.801,"Houtman Abrolhos","Fringing","Wooded Island",NA,"",0,0,"AUS"
"8387",13024,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.74733,113.81267,"Houtman Abrolhos","Fringing","Morley Island",NA,"",0,0,"AUS"
"8388",13012,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.715,113.7775,"Houtman Abrolhos","Fringing","Rat Island",NA,"",0,0,"AUS"
"8389",13013,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.695,113.86717,"Houtman Abrolhos","Fringing","Leo Island",NA,"",0,0,"AUS"
"8390",125,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.38333,113.53333,"Houtman Abrolhos","Platform","Houtman Abrolhos",NA,"Houtman Abrolhos Islands",0,0,"AUS"
"8391",13029,"Australia","Australia and Papua New Guinea","Australia","Western Australia",-28.47117,113.76967,"Houtman Abrolhos","Fringing","Long Island",NA,"",0,0,"AUS"
"8392",11742,"Australia","Australia and Papua New Guinea","Australia","Westerrn Australia",-28.58333,113.73333,"Houtman Abrolhos","Fringing","Beacon Island",NA,"",0,0,"AUS"
"8393",11743,"Australia","Australia and Papua New Guinea","Australia","Westerrn Australia",-28.41667,113.6,"Nigaloo Reef Tract","Fringing","Coral Bay",NA,"",0,0,"AUS"
"8394",8154,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-3.43333,154.71667,"Nuguria","Atoll","Nuguria",NA,"",0,0,"PNG"
"8395",8155,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-3.18333,154.53333,"Malum","Atoll","Malum",NA,"",0,0,"PNG"
"8396",438,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-2.36667,150.43333,"Tigak Islands","","Kiton",30,"Bismark Archipelago",0,0,"PNG"
"8397",439,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-2.36667,150.13333,"Tigak Islands","","Upuas",30,"Bismark Archipelago",0,0,"PNG"
"8398",440,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-2.4,150.41667,"Tigak Islands","","Enuk",30,"Bismark Archipelago",0,0,"PNG"
"8399",441,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-2.43333,149.96667,"Tigak Islands","","Nonovaul",30,"Bismark Archipelago",0,0,"PNG"
"8400",442,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-2.66667,149.66667,"Tigak Islands","","Matupit",30,"Bismark Archipelago",0,0,"PNG"
"8401",443,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-2.68333,150.6,"Tigak Islands","","Nusailas",30,"Bismark Archipelago",0,0,"PNG"
"8402",1705,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.13333,149.82833,"Madang lagoon","Barrier","Wongat Barrier Reef",NA,"",0,0,"PNG"
"8403",1670,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.07283,145.81817,"Madang lagoon","","Sek harbour 1",NA,"",0,0,"PNG"
"8404",1701,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.07917,145.82067,"Madang lagoon","","Sek harbour 2",NA,"",0,0,"PNG"
"8405",1702,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.0765,145.816,"Madang lagoon","","Sek harbour 3",NA,"",0,0,"PNG"
"8406",1703,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.15833,145.81,"Madang lagoon","","Riwo Island",NA,"",0,0,"PNG"
"8407",1704,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.189,145.83033,"Madang lagoon","Fringing","Kranket Island",NA,"",0,0,"PNG"
"8408",1274,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.43333,147.26667,"Long Island","","Long Island",NA,"",0,0,"PNG"
"8409",7955,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-6.31667,146,"New Guinea","All structures present","Papua New Guinea",NA,"",0,1,"PNG"
"8410",10493,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-6.6,147.9,"","Fringing","Finschhafen",NA,"",0,0,"PNG"
"8411",1278,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-4.16667,151.58333,"Talele islands","","Talele islands",NA,"",0,0,"PNG"
"8412",1276,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-4.16667,152.33333,"Nanuk Island","","Nanuk Island",NA,"",1,0,"PNG"
"8413",943,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-4.175,144.87967,"New Guinea Great Fringing Reef","Fringing","Laing Island",NA,"New Guinea",0,0,"PNG"
"8414",1017,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-4.13333,145,"New Guinea Great Fringing Reef","Fringing","Manam Island",NA,"",0,0,"PNG"
"8415",1273,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-4.76667,146.03333,"Bagiai","","Bagiai",NA,"",0,0,"PNG"
"8416",718,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-3.93333,144.86667,"New Guinea Great Fringing Reef","Fringing","Hansa Bay",60,"New Guinea",0,0,"PNG"
"8417",1275,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-9.23333,143.23333,"Maza","","Maza",NA,"",0,0,"PNG"
"8418",1697,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-9.23567,146.87667,"Hiri coast","","Varivari",NA,"",0,0,"PNG"
"8419",1698,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-9.4195,146.88533,"Hiri coast","","Idihi",NA,"",0,0,"PNG"
"8420",1699,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-9.50817,147.02783,"Hiri coast","","Daugo (west)",NA,"",0,0,"PNG"
"8421",1277,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-9.95,151.03333,"Sawataetae","","Sawataetae",NA,"",0,0,"PNG"
"8422",719,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-5.28333,146.11667,"New Guinea Great Fringing Reef","Fringing","Great Fringing Reef",NA,"New Guinea",0,0,"PNG"
"8423",1726,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-7.08333,147.11667,"Salamaua Peninsula","Fringing","Salamaua Peninsula",NA,"",0,0,"PNG"
"8424",652,"Australia","Australia and Papua New Guinea","Papua New Guinea","",-7.48333,147.36667,"Houn Bay","Fringing","Fly and Longuerue Islands",NA,"New Guinea",0,0,"PNG"
"8425",8180,"Australia","Australia and Papua New Guinea","Papua New Guinea","Bismarck Archipelago",-4.31667,152.43333,"Bismarck Archipelago","","Duke of York",NA,"",0,0,"PNG"
"8426",8179,"Australia","Australia and Papua New Guinea","Papua New Guinea","Bismarck Archipelago",-4.75,149.51667,"Bismarck Archipelago","","Witu Island ( Vitu Is. )",NA,"",0,0,"PNG"
"8427",8178,"Australia","Australia and Papua New Guinea","Papua New Guinea","Bismarck Archipelago",-5.48333,150.41667,"Bismarck Archipelago","Barrier","New Britain",NA,"",0,0,"PNG"
"8428",8181,"Australia","Australia and Papua New Guinea","Papua New Guinea","Bismarck Archipelago",-2.36667,147.81667,"Admiralty Island","Atoll","San Miguel",NA,"",0,0,"PNG"
"8429",8182,"Australia","Australia and Papua New Guinea","Papua New Guinea","Bismarck Archipelago",-2.61667,147.3,"Admiralty Island","Atoll","Alim",NA,"",0,0,"PNG"
"8430",7979,"Australia","Australia and Papua New Guinea","Papua New Guinea","Bootless Bay",-9.6,147.21667,"Bootless Bay","Fringing","Motupore",NA,"",0,0,"PNG"
"8431",1700,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.51867,147.12167,"Hiri coast","","Basilisk",NA,"",0,0,"PNG"
"8432",1693,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.76967,147.47733,"Hiri coast","Patch Reef","Hiri Coast 59",NA,"",0,0,"PNG"
"8433",1691,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.86083,147.4985,"Hiri coast","Patch Reef","Hiri Coast 53",NA,"",0,0,"PNG"
"8434",1692,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.8635,147.4805,"Hiri coast","Patch Reef","Hiri Coast 58",NA,"",0,0,"PNG"
"8435",1020,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.58333,147.31667,"Papua Barrier Reef","Barrier","Horseshoe Reef",NA,"",1,0,"PNG"
"8436",1694,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.6895,147.364,"Hiri coast","","Hiri Coast 14",NA,"",0,0,"PNG"
"8437",1695,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.6325,147.3355,"Hiri coast","","Hiri Coast 46",NA,"",0,0,"PNG"
"8438",1696,"Australia","Australia and Papua New Guinea","Papua New Guinea","Central Province",-9.98333,147.48333,"Hiri coast","","Hiri Coast 47",NA,"",0,0,"PNG"
"8439",8124,"Australia","Australia and Papua New Guinea","Papua New Guinea","Manus",-2.13333,147.26667,"Manus","All structures present","Manus Group",30,"Manus",0,0,"PNG"
"8440",8186,"Australia","Australia and Papua New Guinea","Papua New Guinea","Manus Province",-1.73333,142.85,"Northwestern Is.","Fringing","Wuvulu ( Maty )",NA,"",0,0,"PNG"
"8441",8167,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.55,150.43333,"D'Entrecasteaux Islands","Fringing","Fergusson ( Moratau )",NA,"",0,0,"PNG"
"8442",8168,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.41667,150.15,"D'Entrecasteaux Islands","Fringing/Patch Reef","Goodenough",NA,"",0,0,"PNG"
"8443",8169,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.31667,150.7,"D'Entrecasteaux Islands","Patch Reef","Amphlett Group",NA,"",0,0,"PNG"
"8444",11784,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.73667,150.8205,"Normanby Island","Fringing","Esa'ala",NA,"",0,0,"PNG"
"8445",11785,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.6635,150.8095,"Ferguson Island","Fringing","Salamo Bay",NA,"",0,0,"PNG"
"8446",11786,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.73517,150.86867,"","Fringing","Dobu Island Bubble Bath",NA,"",0,0,"PNG"
"8447",11783,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.73283,150.739,"Normanby Island","Fringing","Observation Point",NA,"",0,0,"PNG"
"8448",11787,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.62067,150.9495,"Sanaroa Island","Patch Reef","Rhino Reef",NA,"",0,0,"PNG"
"8449",11788,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.62067,150.9495,"","Fringing","Sanaroa Island",NA,"",0,0,"PNG"
"8450",11789,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.626,150.94283,"Sanaroa Island","Patch Reef","Sonia Shoal",NA,"",0,0,"PNG"
"8451",11790,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.45283,150.941,"","Patch Reef","Wong's Reef",NA,"",0,0,"PNG"
"8452",11791,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.44767,150.92983,"","Patch Reef","Urewala Island",NA,"",0,0,"PNG"
"8453",11792,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.40133,150.75883,"Fergusson Island","Fringing","Duduwe Point",NA,"",0,0,"PNG"
"8454",11793,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.30683,150.50333,"","Patch Reef","Trottman's Shoal",NA,"",0,0,"PNG"
"8455",11794,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.359,150.415,"Barrier Islands","Fringing","Bogiagia Island",NA,"",0,0,"PNG"
"8456",11795,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.36967,150.36333,"Goodenough Island","Fringing","Bolubolu Warf",NA,"",0,0,"PNG"
"8457",11796,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.46767,150.367,"Goodenough Island","Fringing","Coconut Point",NA,"",0,0,"PNG"
"8458",11797,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.56167,150.46233,"Fergusson Island","Fringing","Naua Island",NA,"",0,0,"PNG"
"8459",11798,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-9.60483,150.435,"Fergusson Island","Fringing","Mapamoiwa Warf",NA,"",0,0,"PNG"
"8460",8164,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-11.06667,151.01667,"Louisiade Archipelago","Barrier","Stuers Islets",NA,"",0,0,"PNG"
"8461",8158,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-11.28333,152.88333,"Louisiade Archipelago","Fringing","Calvados Chain",NA,"",0,0,"PNG"
"8462",8157,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-11.6,153.61667,"Louisiade Archipelago","Various structure types present","Sudest",NA,"",0,0,"PNG"
"8463",8156,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-11.41667,154.15,"Louisiade Archipelago","Various structure types present","Rossel ( Yela )",NA,"",0,0,"PNG"
"8464",8160,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-11.28333,151.41667,"Louisiade Archipelago","Atoll","Conflict Group",NA,"",0,0,"PNG"
"8465",8163,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-11.28333,151.8,"Louisiade Archipelago","Atoll","Bramble Haven and Long Reef",NA,"",0,0,"PNG"
"8466",11822,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.65533,151.00383,"Busilaki Island","Fringing","Busilaki Island",NA,"",0,0,"PNG"
"8467",11823,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.65533,151.00383,"Busilaki Island","Fringing","Buiari Island",NA,"",0,0,"PNG"
"8468",11824,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.66133,151.075,"Busilaki Island","Fringing","Connor Island",NA,"",0,0,"PNG"
"8469",8161,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.9,153,"Louisiade Archipelago","Fringing","Renard Island",NA,"",0,0,"PNG"
"8470",11799,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.51833,150.75317,"","Platform Reef","China Reef",NA,"",0,0,"PNG"
"8471",11800,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.60817,150.76867,"","Fringing","Mekinley Island",NA,"",0,0,"PNG"
"8472",11801,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.60817,150.76867,"","Fringing","Igwali Island",NA,"",0,0,"PNG"
"8473",11802,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.581,150.64783,"Kuiaro Bay","Fringing","Gesila Island",NA,"",0,0,"PNG"
"8474",11803,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.65567,150.79467,"Sideia Island","Fringing","Bagamoti Island",NA,"",0,0,"PNG"
"8475",11804,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.23967,150.989,"","Platform Reef","Hibwa Island",NA,"",0,0,"PNG"
"8476",11805,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.26883,150.975,"","Patch Reef","Silver Black Coral Reef",NA,"",0,0,"PNG"
"8477",11806,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.01617,150.954,"Normanby Island","Fringing","Sewa Bay",NA,"",0,0,"PNG"
"8478",11807,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.003,150.83367,"","Patch Reef","Calypso Reef",NA,"",0,0,"PNG"
"8479",11808,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.208,150.53067,"Awaiama Bay","Fringing","Excellent Point",NA,"",0,0,"PNG"
"8480",11809,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.208,150.53067,"","Fringing","Awaiama Bay",NA,"",0,0,"PNG"
"8481",11810,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2635,150.719,"","Fringing","Dinah's Beach",NA,"",0,0,"PNG"
"8482",11811,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.26033,150.72033,"","Fringing","Wohitali Bay",NA,"",0,0,"PNG"
"8483",11812,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.26033,150.72033,"Wohitali Bay","Fringing","Kathy's Corner",NA,"",0,0,"PNG"
"8484",11813,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2605,150.72033,"","Fringing","Hiliwau Bay",NA,"",0,0,"PNG"
"8485",11814,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.25233,150.7835,"","Fringing","Diwakau Point",NA,"",0,0,"PNG"
"8486",11815,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.25233,150.7835,"","Fringing","Wahoo Reef",NA,"",0,0,"PNG"
"8487",11816,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2095,150.8955,"","Patch Reef","Jackdaw Channel Shoal",NA,"",0,0,"PNG"
"8488",11817,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2095,150.8955,"","Fringing","Cobb's Cliff",NA,"",0,0,"PNG"
"8489",11818,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.20517,150.9,"","Patch Reef","Boia-boia Waga Island",NA,"",0,0,"PNG"
"8490",11819,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2525,150.78383,"","Patch Reef","Sullivan Patches",NA,"",0,0,"PNG"
"8491",11820,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.3105,150.45117,"","Fringing","Alotau Harbour",NA,"",0,0,"PNG"
"8492",11821,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.4065,150.40783,"","Fringing","Discovery Bay",NA,"",0,0,"PNG"
"8493",8166,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.11667,151.13333,"D'Entrecasteaux Islands","Barrier","Normanby ( Duau )",NA,"",0,0,"PNG"
"8494",8159,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.81667,151.86667,"Louisiade Archipelago","Various structure types present","Deboyne Island",NA,"",0,0,"PNG"
"8495",8165,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.83333,151.13333,"Louisiade Archipelago","Various structure types present","Wari ( Teste )",NA,"",0,0,"PNG"
"8496",11825,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.57467,151.1955,"Engineer Group","Patch Reef","Butchart Island",NA,"",0,0,"PNG"
"8497",11826,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.57983,151.27583,"Engineer Group","Patch Reef","Powell Island",NA,"",0,0,"PNG"
"8498",11827,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.61533,151.36567,"Engineer Group","Platform Reef","Hummock Island",NA,"",0,0,"PNG"
"8499",11828,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.76583,151.70583,"Conflict Group","Patch Reef","Irai Island",NA,"",0,0,"PNG"
"8500",11829,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.78183,151.82333,"Conflict Group","Patch Reef","Quesal Island",NA,"",0,0,"PNG"
"8501",11830,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.79383,151.897,"Conflict Group","Patch Reef","Muniara Island",NA,"",0,0,"PNG"
"8502",11831,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.78567,151.99517,"Conflict Group","Patch Reef","Lunn Island",NA,"",0,0,"PNG"
"8503",11832,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.734,151.71733,"Conflict Group","Patch Reef","Penasesa Island",NA,"",0,0,"PNG"
"8504",11833,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.42017,151.30933,"Laseinie Group","Patch Reef","Hardman Island",NA,"",0,0,"PNG"
"8505",11834,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2775,151.04317,"","Fringing","Boirama Island",NA,"",0,0,"PNG"
"8506",11835,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.265,151.0185,"Naukata Island","Fringing","Haliwa Una Bay",NA,"",0,0,"PNG"
"8507",11836,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.24983,151.04683,"","Platform Reef","Peer's Reef",NA,"",0,0,"PNG"
"8508",11837,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.23667,151.913,"","Patch Reef","Banana Bommie",NA,"",0,0,"PNG"
"8509",8162,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.71667,152.78333,"Louisiade Archipelago","Fringing","Misima ( St. Aignan )",NA,"",0,0,"PNG"
"8510",759,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.61667,150.66667,"Milne Bay","Fringing","Samarai",NA,"New Guinea",0,0,"PNG"
"8511",8125,"Australia","Australia and Papua New Guinea","Papua New Guinea","Milne Bay Province",-10.2,150.61667,"Milne Bay","Fringing","Milne Bay",30,"",0,0,"PNG"
"8512",11651,"Australia","Australia and Papua New Guinea","Papua New Guinea","Morobe Province",-7.05,147.08333,"Huon Gulf","Fringing","Salamaua Harbour",NA,"",0,0,"PNG"
